Order ID,Order Date,Customer Name,State,Region,Category,Sub Category,Salesperson,Quantity,Unit Price,Discount %,Sales Amount,Profit
ORD004966,20/11/2025,Customer_0814,Odisha,North,Furniture,Table,Arjun,2,63763.17,20,102021.07,-3924.43
ORD004967,09/11/2025,Customer_1717,Odisha,West,Home Appliances,Fan,Karan,7,8350.68,5,55532.02,16114.82
ORD004968,11/10/2025,Customer_1780,Delhi,West,Home Appliances,Microwave,Karan,5,52262.61,10,235181.74,75765.78
ORD004969,2024-03-18,Customer_1074,West bengal,West,Office Supplies,Pen,Karan,1,33857.45,0,33857.45,3975.67
ORD004970,13/06/2024,Customer_1256,Uttar Pradesh,East,Furniture,Chair,Pooja,11,28199.35,5,294683.21,-9435.32
ORD004971,27-10-2025,Customer_0080,Uttar Pradesh,East,Home Appliances,Fan,Priya,7,66721.54,10,420345.7,-28963.51
ORD004972,25/01/2025,Customer_0521,West Bengal,North,Electronics,Mobile,Priya,11,64741.94,30,498512.94,93000.63
ORD004973,23/01/2024,Customer_0204,Tamil Nadu,South,Office Supplies,Pen,Priya,15,37134.03,25,417757.84,63080.21
ORD004974,2025-07-08,,Uttar Pradesh,North,Electronics,Mobile,Anjali,15,261.35,25,2940.19,797.2
ORD004975,02/10/2025,Customer_1758,Telangana,South,Home Appliances,Refrigerator,Meera,12,16483.35,0,197800.2,24137.93
ORD004976,2025-11-10,Customer_0403,Tamil Nadu,East,Furniture,Cabinet,Sneha,4,62918.13,15,213921.64,14008.06
ORD004977,20/10/2024,Customer_1128,Delhi,South,Home Appliances,Iron,Rohit,9,38572.84,5,329797.78,89483.08
ORD004978,27/04/2024,Customer_1120,Odisha,North,Home Appliances,Refrigerator,Karan,4,29241.65,5,111118.27,32262.31
ORD004979,2024-05-18,Customer_0044, Maharashtra,East,Home Appliances,Fan,Amit,7,67018.63,10,422217.37,-16824.69
ORD004980,2024-07-19,Customer_1654,Delhi,East,Home Appliances,Fan,Neha,10,46409.26,20,371274.08,-16496.34
ORD004981,06-08-2025,Customer_1479,Odisha,West,Furniture,Table,Vikas,10,62441.66,25,468312.45,109851.72
ORD004982,2024-04-02,Customer_1997,Karnataka,East,Electronics,Smartwatch,Rahul,14,59160.89,30,579776.72,51635.44
ORD004983,04/04/2025,Customer_1046,Tamil Nadu,West,Furniture,Chair,Sneha,2,3594.34,10,6469.81,419.64
ORD004984,2024-09-04,Customer_1736,Tamil Nadu,West,Electronics,Mobile,Amit,9,70868.37,5,605924.56,110630.42
ORD004985,2025-09-28,Customer_1232, Maharashtra,South,Office Supplies,Marker,Rahul,3,20875.32,30,43838.17,12831.86
ORD004986,2024-10-27,Customer_0049,Kerala,North,Electronics,Tablet,Pooja,5,17839.03,20,71356.12,20060.91
ORD004987,2024-07-07,Customer_0607,Rajasthan,South,Home Appliances,Refrigerator,Anjali,15,4151.52,15,52931.88,8870.1
ORD004988,2024-04-04,Customer_1250,West bengal,East,Furniture,Bookshelf,Vikas,3,46501.63,0,139504.89,68.63
ORD004989,23/04/2024,Customer_1211,Gujarat,South,Office Supplies,Pen,Vikas,12,61004.56,20,585643.78,-32519.43
ORD004990,2024-06-11,Customer_1099,Kerala,North,Office Supplies,Notebook,Meera,15,21355.28,10,288296.28,47152.37
ORD004991,2025-03-14,Customer_0228,Delhi,East,Electronics,Laptop,Rohit,4,10753.12,5,40861.86,1996.96
ORD004992,2024-11-16,Customer_1932,Bihar,North,Electronics,Headphones,Priya,14,16253.97,25,170666.68,45062.24
ORD004993,2024-01-07,Customer_0372,West bengal,North,Office Supplies,Stapler,Pooja,13,51114.6,25,498367.35,-5791.95
ORD004994,07/04/2024,Customer_0271,West Bengal,West,Home Appliances,Microwave,Rohit,13,58892.21,30,535919.11,56741.46
ORD004995,06/10/2024,,TamilNadu,East,Electronics,Tablet,Rohit,9,54903.56,5,469425.44,87984.68
ORD004996,01-07-2025,Customer_0120,Bihar,South,Office Supplies,Pen,Karan,14,29449.76,30,288607.65,77076.58
ORD004997,2024-08-22,Customer_0908,West Bengal,North,Furniture,Sofa,Meera,1,66931.79,25,50198.84,12545.03
ORD004998,2024-04-21,Customer_1879,Odisha,West,Office Supplies,Printer Paper,Arjun,4,26465.34,10,95275.22,-187.78
ORD004999,2025-01-20,Customer_1033,Rajasthan,South,Office Supplies,Pen,Vikas,2,18091.9,20,28947.04,3632.09
ORD005000,25-09-2024,Customer_0641,West bengal,North,Furniture,Bookshelf,Pooja,9,33550.89,5,286860.11,30376.68
ORD005001,2025-05-01,Customer_0631, Maharashtra,North,Furniture,Bookshelf,Pooja,11,49474.94,10,489801.91,19600.43
ORD005002,2025-05-30,Customer_0414,West bengal,East,Office Supplies,Pen,Karan,14,50133.68,5,666777.94,121327.56
ORD005003,28/02/2025,Customer_1211,Gujarat,East,Office Supplies,Pen,Vikas,11,30789.63,25,254014.45,66334.37
ORD005004,2025-11-12,Customer_0492,Kerala,East,Furniture,Cabinet,Priya,7,31007.44,0,217052.08,69958.26
ORD005005,2025-09-21,Customer_0282,Tamil Nadu,East,Furniture,Chair,Rohit,3,58909.78,0,176729.34,39724.3
ORD005006,16-12-2025,Customer_0044,West bengal,North,Furniture,Bookshelf,Rohit,14,50582.01,30,495703.7,109240.72
ORD005007,2024-11-27,Customer_1793,Uttar Pradesh,West,Home Appliances,Fan,Rahul,8,5694.15,15,38720.22,-2886.4
ORD005008,10-02-2024,Customer_1990,Tamil Nadu,West,Home Appliances,Refrigerator,Karan,15,10801.6,10,145821.6,32499.51
ORD005009,19-01-2024,Customer_0018,Maharashtra,West,Furniture,Cabinet,Karan,15,47040.37,25,529204.16,120754.53
ORD005010,2024-11-21,Customer_1857, Maharashtra,North,Electronics,Laptop,Meera,4,45412.76,10,163485.94,-11887.72
ORD005011,2025-09-05,Customer_0667,Uttar Pradesh,South,Office Supplies,Notebook,Rahul,10,46966.25,5,446179.38,-24160.07
ORD005012,26-02-2025,Customer_0307,Kerala,North,Office Supplies,Pen,Karan,10,51196.39,20,409571.12,116924.88
ORD005013,2025-01-10,Customer_1196,Odisha,West,Office Supplies,Marker,Karan,13,12354.51,30,112426.04,429.7
ORD005014,14-06-2024,Customer_0066,Delhi,North,Office Supplies,Pen,Rohit,10,39821.22,10,358390.98,-25025.46
ORD005015,27/05/2025,Customer_1247,Gujarat,West,Home Appliances,Mixer,Sneha,13,16997.49,5,209919.0,38754.51
ORD005016,20/01/2024,Customer_0658,Maharashtra,North,Home Appliances,Iron,Pooja,12,20012.49,20,192119.9,14010.22
ORD005017,31/05/2025,Customer_1633,TamilNadu,East,Electronics,Mobile,Rohit,13,48739.48,20,506890.59,146839.3
ORD005018,13/03/2025,Customer_1840,Maharashtra,West,Furniture,Bookshelf,Meera,6,71381.78,30,299803.48,104801.71
ORD005019,2024-05-23,Customer_0479,Rajasthan,East,Office Supplies,Pen,Karan,12,28095.3,10,303429.24,93329.94
ORD005020,04/08/2024,Customer_1922,Telangana,South,Electronics,Smartwatch,Amit,11,27029.78,30,208129.31,-13032.24
ORD005021,08-07-2024,Customer_0364, Maharashtra,West,Home Appliances,Mixer,Arjun,5,59591.7,15,253264.73,36758.17
ORD005022,2024-11-10,Customer_1661,Tamil Nadu,East,Electronics,Tablet,Sneha,8,19376.22,30,108506.83,27678.92
ORD005023,05/05/2025,Customer_1739,Odisha,East,Electronics,Headphones,Priya,4,73743.62,20,235979.58,-2616.35
ORD005024,22/02/2025,Customer_1054,Bihar,West,Home Appliances,Refrigerator,Priya,10,47443.44,10,426990.96,111400.12
ORD005025,2024-04-02,,Gujarat,East,Home Appliances,Mixer,Rohit,11,32083.78,0,352921.58,13390.49
ORD005026,2024-04-03,Customer_1407, Maharashtra,East,Home Appliances,Fan,Anjali,10,47705.54,10,429349.86,55895.39
ORD005027,2025-03-07,Customer_0298,Delhi,South,Home Appliances,Microwave,Amit,8,72926.31,5,554239.96,184932.75
ORD005028,21-11-2025,Customer_0686,Tamil Nadu,South,Electronics,Smartwatch,Karan,7,23596.58,30,115623.24,21204.87
ORD005029,11/08/2024,Customer_1945,Telangana,North,Office Supplies,Pen,Anjali,13,18767.06,10,219574.6,-3091.72
ORD005030,27/07/2024,Customer_1975,Kerala,South,Office Supplies,Notebook,Neha,13,65372.69,25,637383.73,49216.96
ORD005031,15-08-2025,Customer_0440,Karnataka,West,Furniture,Bookshelf,Rohit,13,14998.49,0,194980.37,42283.74
ORD005032,30-08-2024,Customer_0111,Telangana,West,Furniture,Cabinet,Arjun,11,1750.04,20,15400.35,3080.8
ORD005033,13/03/2024,Customer_0281,Delhi,East,Electronics,Headphones,Anjali,14,54915.26,25,576610.23,165162.88
ORD005034,21/08/2025,Customer_1229,Uttar Pradesh,North,Office Supplies,Notebook,Sneha,3,60034.8,0,180104.4,58635.77
ORD005035,18-03-2024,Customer_0471,Kerala,West,Office Supplies,Printer Paper,Neha,12,59640.47,10,644117.08,72688.37
ORD005036,17-10-2024,Customer_1006,Uttar Pradesh,South,Furniture,Table,Karan,9,44647.04,10,361641.02,66283.22
ORD005037,2024-11-01,Customer_0938,Delhi,North,Electronics,Smartwatch,Meera,14,32858.73,10,414020.0,-4267.53
ORD005038,27/07/2024,Customer_0199,West Bengal,West,Electronics,Laptop,Anjali,6,51239.0,15,261318.9,64477.23
ORD005039,10/01/2025,Customer_1792,Gujarat,South,Home Appliances,Fan,Rohit,14,16204.4,0,226861.6,25582.04
ORD005040,03/06/2024,Customer_1455,Odisha,West,Furniture,Sofa,Anjali,14,35165.05,0,492310.7,161737.24
ORD005041,21/11/2025,Customer_0235,Karnataka,North,Electronics,Smartwatch,Arjun,4,22339.58,30,62550.82,2134.89
ORD005042,06-09-2024,Customer_0886,Rajasthan,South,Office Supplies,Pen,Rohit,5,35474.19,10,159633.86,-6531.61
ORD005043,2025-04-22,Customer_0421,Delhi,East,Office Supplies,Marker,Anjali,3,473.85,25,1066.16,269.07
ORD005044,04-12-2024,Customer_0093,Odisha,South,Furniture,Sofa,Pooja,6,23115.84,15,117890.78,29780.84
ORD005045,03-12-2024,Customer_1515,Tamil Nadu,West,Home Appliances,Microwave,Vikas,3,69071.0,15,176131.05,-11190.53
ORD005046,2024-07-11,Customer_1956,Kerala,West,Electronics,Tablet,Amit,1,62020.85,15,52717.72,15604.32
ORD005047,08/10/2025,Customer_0179,Gujarat,South,Home Appliances,Microwave,Amit,13,59102.35,30,537831.38,48253.51
ORD005048,2024-09-21,Customer_0703,Odisha,North,Home Appliances,Microwave,Arjun,4,36088.06,0,144352.24,38277.68
ORD005049,19-11-2025,Customer_0889,Tamil Nadu,South,Office Supplies,Printer Paper,Sneha,15,65125.85,,830354.59,60498.07
ORD005050,04-11-2025,Customer_0567,Tamil Nadu,East,Electronics,Tablet,Arjun,5,53928.83,25,202233.11,35986.33
ORD005051,19-01-2025,Customer_0878,TamilNadu,East,Home Appliances,Fan,Rohit,1,64568.62,30,45198.03,150.87
ORD005052,2025-01-11,Customer_1780,Bihar,South,Home Appliances,Iron,Vikas,12,42061.33,15,429025.57,108693.97
ORD005053,2025-09-12,Customer_0068,West bengal,South,Home Appliances,Mixer,Rohit,2,9395.17,10,16911.31,2332.61
ORD005054,21/10/2025,Customer_0440,Odisha,North,Electronics,Headphones,Karan,1,4596.04,30,3217.23,1126.01
ORD005055,2024-02-08,Customer_1498,Kerala,East,Electronics,Laptop,Rahul,8,62865.55,10,452631.96,115817.2
ORD005056,2025-12-20,Customer_1948, Maharashtra,North,Office Supplies,Notebook,Priya,7,6071.13,25,31873.43,10702.69
ORD005057,30/12/2025,Customer_1024,Uttar Pradesh,West,Electronics,Laptop,Neha,4,12384.14,25,37152.42,343.23
ORD005058,14-12-2024,Customer_1230,Kerala,South,Furniture,Table,Pooja,2,23259.88,20,37215.81,12046.97
ORD005059,23/07/2024,Customer_0983,Bihar,South,Furniture,Table,Amit,8,69135.22,25,414811.32,122038.88
ORD005060,2024-03-16,Customer_0923,Gujarat,North,Home Appliances,Iron,Pooja,13,25309.09,15,279665.44,21629.21
ORD005061,2025-11-14,Customer_0229,Kerala,South,Office Supplies,Printer Paper,Anjali,3,70652.05,15,180162.73,44469.29
ORD005062,2024-08-22,Customer_1419,Kerala,South,Electronics,Tablet,Neha,4,63182.01,20,202182.43,64981.42
ORD005063,2024-07-05,Customer_0309,Telangana,East,Home Appliances,Microwave,Karan,5,51385.19,30,179848.17,23853.04
ORD005064,24/07/2024,Customer_0274,Gujarat,South,Home Appliances,Fan,Amit,15,11561.91,0,173428.65,12388.53
ORD005065,2025-12-08,Customer_0853,TamilNadu,North,Home Appliances,Fan,Anjali,13,56822.16,25,554016.06,66509.95
ORD005066,11/08/2024,Customer_0990,Maharashtra,South,Furniture,Table,Pooja,2,7806.17,5,14831.72,-767.89
ORD005067,2025-01-18,Customer_0809,Maharashtra,North,Furniture,Sofa,Amit,12,18417.72,15,187860.74,12826.27
ORD005068,06/06/2024,Customer_0213,Kerala,North,Home Appliances,Microwave,Priya,5,32053.12,30,112185.92,-6562.06
ORD005069,30-11-2025,Customer_1687,Uttar Pradesh,North,Office Supplies,Stapler,Meera,11,52707.98,0,579787.78,60476.67
ORD005070,13-11-2024,Customer_1629,West Bengal,West,Electronics,Headphones,Arjun,6,25439.7,0,152638.2,35117.89
ORD005071,11-05-2024,Customer_0035,West Bengal,North,Home Appliances,Mixer,Neha,2,11306.02,15,19220.23,105.74
ORD005072,09-01-2025,Customer_0586,TamilNadu,West,Home Appliances,Refrigerator,Pooja,2,37859.76,5,71933.54,13619.84
ORD005073,09-12-2025,Customer_0576,West bengal,North,Home Appliances,Microwave,Meera,14,4859.64,15,57829.72,1679.56
ORD005074,09/03/2025,Customer_0331,Bihar,North,Furniture,Bookshelf,Meera,3,32618.47,10,88069.87,-6770.58
ORD005075,04-02-2025,Customer_0300,Kerala,South,Office Supplies,Pen,Pooja,11,38841.08,15,363164.1,117671.13
ORD005076,24-09-2025,Customer_0022,Tamil Nadu,South,Office Supplies,Marker,Pooja,2,17426.42,30,24396.99,643.26
ORD005077,2025-09-26,Customer_1647,Delhi,North,Office Supplies,Printer Paper,Amit,1,19284.72,30,13499.3,-191.14
ORD005078,18/03/2025,Customer_0092,Maharashtra,West,Home Appliances,Mixer,Pooja,3,40771.0,15,103966.05,10112.97
ORD005079,21-07-2025,Customer_0019,Rajasthan,North,Furniture,Table,Anjali,10,60334.57,10,543011.13,86533.88
ORD005080,2025-07-09,Customer_1880,Uttar Pradesh,East,Furniture,Sofa,Sneha,5,46327.25,0,231636.25,71907.06
ORD005081,08-06-2025,Customer_0118,TamilNadu,West,Home Appliances,Microwave,Sneha,10,44095.25,10,396857.25,77783.74
ORD005082,01-01-2024,Customer_1353,Telangana,South,Furniture,Chair,Vikas,4,7947.14,30,22251.99,-1501.42
ORD005083,24-02-2024,Customer_0113,TamilNadu,South,Furniture,Cabinet,Karan,9,48929.02,30,308252.83,78603.57
ORD005084,24-12-2024,Customer_0208,West bengal,West,Home Appliances,Refrigerator,Rohit,2,29242.3,10,52636.14,-3527.86
ORD005085,2025-01-22,Customer_1428,West Bengal,North,Furniture,Chair,Meera,10,20363.11,15,173086.43,33425.31
ORD005086,01-01-2024,Customer_1582,TamilNadu,South,Home Appliances,Microwave,Pooja,5,13867.19,0,69335.95,5823.98
ORD005087,28-04-2025,Customer_0130,West Bengal,West,Home Appliances,Microwave,Vikas,5,12486.25,30,43701.88,12077.34
ORD005088,22-02-2024,Customer_0091,Gujarat,West,Home Appliances,Microwave,Rahul,13,63378.51,0,823920.63,287050.1
ORD005089,21-09-2025,Customer_1461,West Bengal,North,Furniture,Bookshelf,Neha,7,19939.63,10,125619.67,38214.46
ORD005090,2025-07-03,Customer_0265,Karnataka,South,Home Appliances,Fan,Neha,8,38348.48,5,291448.45,52771.32
ORD005091,2024-04-11,Customer_1672,Telangana,South,Furniture,Sofa,Neha,11,74936.3,15,700654.41,-11270.08
ORD005092,03-09-2025,Customer_1014,Telangana,West,Home Appliances,Refrigerator,Vikas,8,62887.38,20,402479.23,102604.57
ORD005093,2025-12-28,Customer_0910,Delhi,South,Office Supplies,Notebook,Karan,6,40545.09,0,243270.54,85013.34
ORD005094,2024-07-06,Customer_1532,West Bengal,West,Home Appliances,Refrigerator,Vikas,14,39038.18,0,546534.52,71163.42
ORD005095,04-10-2025,Customer_1820,Maharashtra,West,Furniture,Table,Amit,10,20175.11,25,151313.33,-1134.46
ORD005096,23/12/2025,Customer_0713,,South,Furniture,Table,Neha,10,9420.56,,70654.2,6322.89
ORD005097,02/11/2024,Customer_0557,West Bengal,West,Electronics,Tablet,Karan,14,15506.47,20,173672.46,16812.16
ORD005098,2025-10-08,Customer_1562,Maharashtra,South,Office Supplies,Pen,Arjun,1,25143.24,30,17600.27,1312.57
ORD005099,03/11/2025,Customer_1756,Telangana,West,Electronics,Laptop,Vikas,1,23726.05,0,23726.05,-1333.53
ORD005100,01/04/2024,Customer_1650,Uttar Pradesh,North,Office Supplies,Marker,Anjali,3,36290.91,25,81654.55,7943.14
ORD005101,2024-05-13,Customer_0852,West bengal,East,Home Appliances,Microwave,Neha,15,19178.9,20,230146.8,-6761.59
ORD005102,26-05-2024,Customer_0002,Uttar Pradesh,South,Electronics,Smartwatch,Priya,1,21675.54,5,20591.76,3015.66
ORD005103,30-07-2024,Customer_0295,Karnataka,North,Furniture,Sofa,Priya,8,17062.12,30,95547.87,-5113.24
ORD005104,10/09/2024,Customer_0777,Uttar Pradesh,West,Home Appliances,Refrigerator,Rahul,12,27022.33,30,226987.57,48727.88
ORD005105,21-11-2024,Customer_0913,Uttar Pradesh,West,Furniture,Table,Arjun,6,7489.78,30,31457.08,4046.56
ORD005106,11-11-2025,Customer_0889,TamilNadu,East,Furniture,Sofa,Karan,4,20957.35,15,71254.99,13841.76
ORD005107,11-07-2025,Customer_1377,Rajasthan,East,Furniture,Cabinet,Vikas,4,70922.67,15,241137.08,66588.68
ORD005108,24/07/2025,Customer_0167,Uttar Pradesh,South,Electronics,Smartwatch,Meera,4,24641.02,10,88707.67,1771.85
ORD005109,03/06/2024,Customer_0515,Gujarat,East,Electronics,Laptop,Arjun,13,10118.15,30,92075.16,-3740.75
ORD005110,12-08-2025,Customer_1979,Rajasthan,South,Furniture,Bookshelf,Anjali,3,33484.74,10,90408.8,20188.91
ORD005111,2025-04-04,Customer_1474,Odisha,East,Electronics,Smartwatch,Vikas,12,6266.76,30,52640.78,-3601.32
ORD005112,2025-11-08,Customer_1886,Tamil Nadu,East,Home Appliances,Iron,Amit,5,14316.83,20,57267.32,2438.92
ORD005113,2024-03-28,Customer_1933,Delhi,West,Office Supplies,Pen,Meera,4,60689.31,0,242757.24,49226.11
ORD005114,10-02-2024,Customer_1990,Maharashtra,West,Electronics,Headphones,Priya,4,13545.71,0,54182.84,7027.33
ORD005115,2024-05-29,Customer_0106,Uttar Pradesh,South,Electronics,Laptop,Rohit,15,45953.46,30,482511.33,35072.38
ORD005116,26-01-2024,Customer_0368,Tamil Nadu,North,Office Supplies,Stapler,Neha,9,43839.6,5,374828.58,60408.58
ORD005117,18/01/2024,Customer_0926,Tamil Nadu,West,Home Appliances,Microwave,Rahul,2,43289.08,30,60604.71,6388.67
ORD005118,2025-04-08,Customer_1199,Karnataka,East,Home Appliances,Microwave,Rohit,2,55772.27,25,83658.4,22351.85
ORD005119,16/10/2025,Customer_0819,Uttar Pradesh,North,Electronics,Tablet,Karan,8,65163.47,,417046.21,85771.86
ORD005120,2024-05-24,Customer_0563,TamilNadu,East,Electronics,Headphones,Pooja,8,24366.15,30,136450.44,2039.03
ORD005121,2024-11-24,Customer_1348,West Bengal,South,Electronics,Headphones,Neha,1,41575.88,15,35339.5,-269.3
ORD005122,20/12/2024,Customer_1286,Bihar,West,Home Appliances,Microwave,Karan,13,7331.94,15,81017.94,-6151.43
ORD005123,06/04/2024,Customer_1345,Uttar Pradesh,West,Home Appliances,Iron,Amit,13,12466.63,0,162066.19,23825.37
ORD005124,2025-08-27,Customer_0303,Kerala,North,Furniture,Cabinet,Vikas,14,50743.48,0,710408.72,151274.13
ORD005125,2025-11-16,Customer_0948,West Bengal,North,Furniture,Chair,Vikas,1,13894.26,10,12504.83,4253.61
ORD005126,16-02-2024,Customer_0984,Rajasthan,West,Home Appliances,Fan,Priya,4,38744.33,15,131730.72,11821.85
ORD005127,08/10/2025,Customer_0865,Karnataka,West,Electronics,Mobile,Neha,7,22899.44,10,144266.47,29467.72
ORD005128,2024-07-28,Customer_0733,Telangana,West,Home Appliances,Refrigerator,Meera,10,18139.81,0,181398.1,-10712.12
ORD005129,12-09-2025,Customer_0020,West Bengal,North,Furniture,Table,Pooja,1,4270.13,0,4270.13,277.98
ORD005130,16-08-2025,Customer_1727,Bihar,North,Home Appliances,Refrigerator,Priya,7,1989.88,10,12536.24,479.85
ORD005131,2025-05-07,Customer_0401,Karnataka,South,Home Appliances,Iron,Arjun,13,24311.69,20,252841.58,16277.62
ORD005132,28-03-2024,Customer_0203,Uttar Pradesh,West,Electronics,Mobile,Arjun,9,50553.44,5,432231.91,65368.6
ORD005133,19-02-2025,Customer_1735,West bengal,North,Home Appliances,Fan,Arjun,5,54676.54,10,246044.43,-6513.66
ORD005134,20-06-2024,Customer_1798,TamilNadu,North,Electronics,Mobile,Meera,13,16745.22,10,195919.07,31963.68
ORD005135,2025-05-29,Customer_0158,Maharashtra,North,Electronics,Mobile,Amit,6,66679.1,25,300055.95,78962.63
ORD005136,09/09/2025,Customer_0083,Odisha,East,Electronics,Mobile,Neha,4,65767.09,15,223608.11,12607.6
ORD005137,03/02/2024,Customer_1780,West Bengal,North,Furniture,Table,Rohit,3,23931.0,25,53844.75,7253.37
ORD005138,07/05/2025,Customer_1909, Maharashtra,East,Electronics,Laptop,Rahul,5,12940.49,20,51761.96,12645.11
ORD005139,2024-04-03,Customer_1289,TamilNadu,East,Home Appliances,Iron,Amit,10,18726.12,25,140445.9,49045.94
ORD005140,27-11-2025,Customer_0153,Gujarat,West,Home Appliances,Microwave,Pooja,13,64626.99,25,630113.15,41917.28
ORD005141,09-05-2025,Customer_0885,Odisha,North,Furniture,Chair,Arjun,9,653.23,10,5291.16,1647.56
ORD005142,16/02/2024,Customer_0478,Delhi,North,Electronics,Smartwatch,Meera,2,32426.28,10,58367.3,-113.63
ORD005143,2024-05-29,Customer_0117,Delhi,South,Electronics,Smartwatch,Arjun,8,30810.62,15,209512.22,63820.73
ORD005144,25-12-2024,Customer_0250,Telangana,East,Electronics,Smartwatch,Amit,5,26043.7,30,91152.95,4112.67
ORD005145,31-05-2024,Customer_0873,Rajasthan,North,Home Appliances,Mixer,Arjun,4,58048.49,25,174145.47,-7541.15
ORD005146,12/12/2025,Customer_0040,Karnataka,North,Home Appliances,Mixer,Pooja,9,62852.89,20,452540.81,65409.07
ORD005147,01-11-2025,Customer_1903,Delhi,North,Furniture,Cabinet,Anjali,8,62972.81,20,403025.98,109535.5
ORD005148,27-03-2025,Customer_0969,Rajasthan,South,Office Supplies,Printer Paper,Vikas,3,19912.3,0,59736.9,-3173.39
ORD005149,2025-01-08,Customer_0462,Gujarat,West,Office Supplies,Pen,Karan,5,21143.96,30,74003.86,17578.68
ORD005150,22-05-2025,Customer_1585,Gujarat,North,Home Appliances,Iron,Rohit,7,68812.11,15,409432.05,64292.26
ORD005151,2025-02-14,Customer_0913,Uttar Pradesh,West,Furniture,Cabinet,Arjun,9,20119.41,5,172020.96,2171.39
ORD005152,24/06/2025,Customer_1020,Maharashtra,North,Home Appliances,Microwave,Neha,11,25021.7,15,233952.89,38457.64
ORD005153,2024-04-02,Customer_0490,Odisha,West,Furniture,Chair,Pooja,5,3702.81,15,15736.94,67.95
ORD005154,05-08-2025,Customer_1003, Maharashtra,East,Office Supplies,Stapler,Karan,7,42824.96,30,209842.3,-267.0
ORD005155,08-04-2025,Customer_0788,Gujarat,South,Home Appliances,Mixer,Vikas,9,65444.62,5,559551.5,105619.43
ORD005156,2024-04-23,Customer_0060,Odisha,West,Electronics,Tablet,Vikas,3,1330.02,20,3192.05,-239.51
ORD005157,2025-01-08,,Bihar,South,Home Appliances,Refrigerator,Amit,5,33462.21,30,117117.73,-3527.48
ORD005158,2025-09-06,Customer_0762,West bengal,East,Electronics,Laptop,Arjun,12,28371.46,25,255343.14,35510.58
ORD005159,28/04/2024,Customer_0799,Karnataka,West,Home Appliances,Fan,Neha,14,4929.44,5,65561.55,14322.13
ORD005160,21-03-2025,Customer_1186,Rajasthan,South,Office Supplies,Pen,Meera,3,528.81,5,1507.11,-26.4
ORD005161,27/06/2025,Customer_1162,West bengal,East,Office Supplies,Printer Paper,Sneha,3,20671.27,25,46510.36,-1669.56
ORD005162,21-06-2024,Customer_0678, Maharashtra,East,Furniture,Bookshelf,Vikas,7,72373.28,10,455951.66,77686.93
ORD005163,17/08/2025,Customer_0151,Tamil Nadu,East,Furniture,Chair,Rahul,4,15173.01,0,60692.04,10299.82
ORD005164,15-02-2025,Customer_0834,Rajasthan,West,Office Supplies,Notebook,Karan,1,18440.13,20,14752.1,5100.81
ORD005165,21/02/2024,Customer_0599,West Bengal,North,Electronics,Smartwatch,Rahul,12,30341.64,15,309484.73,21136.13
ORD005166,01/08/2025,Customer_1808,Uttar Pradesh,North,Office Supplies,Stapler,Pooja,3,4710.54,20,11305.3,3244.36
ORD005167,2025-01-22,Customer_1014,Odisha,West,Furniture,Table,Priya,13,61932.64,25,603843.24,125705.85
ORD005168,16-01-2025,Customer_1760,Tamil Nadu,East,Furniture,Sofa,Neha,9,62745.82,5,536476.76,132764.09
ORD005169,08-10-2025,Customer_0038,Odisha,East,Furniture,Sofa,Amit,1,42157.3,5,40049.43,6260.31
ORD005170,28/11/2025,Customer_1924,Odisha,East,Furniture,Bookshelf,Anjali,2,12116.9,10,21810.42,361.93
ORD005171,2024-01-08,Customer_1487,Telangana,East,Office Supplies,Printer Paper,Vikas,11,63751.34,25,525948.55,66789.38
ORD005172,03-01-2025,Customer_1936,Maharashtra,South,Electronics,Tablet,Meera,5,15217.98,10,68480.91,-2871.09
ORD005173,08/11/2024,Customer_0072,Delhi,West,Furniture,Table,Vikas,8,5350.01,0,42800.08,11908.95
ORD005174,2024-04-12,Customer_0997,Bihar,South,Home Appliances,Iron,Rohit,4,29674.55,15,100893.47,14607.08
ORD005175,19/06/2024,Customer_1915,Rajasthan,East,Electronics,Mobile,Vikas,11,1597.62,30,12301.67,2398.78
ORD005176,2024-01-03,Customer_1949,Telangana,East,Furniture,Bookshelf,Vikas,15,18461.17,20,221534.04,-9084.76
ORD005177,03-04-2025,Customer_0660,West bengal,West,Home Appliances,Fan,Vikas,2,15902.43,20,25443.89,3678.41
ORD005178,10-10-2024,Customer_1258,Odisha,South,Furniture,Chair,Neha,11,36131.34,25,298083.55,-16499.72
ORD005179,2024-02-18,Customer_1306,Uttar Pradesh,North,Furniture,Table,Amit,10,70908.44,10,638175.96,108357.59
ORD005180,2024-02-22,Customer_0726,Odisha,North,Electronics,Smartwatch,Rahul,2,74767.12,5,142057.53,-9749.16
ORD005181,17/01/2024,Customer_0302,Maharashtra,West,Furniture,Cabinet,Anjali,12,29316.19,0,351794.28,96351.17
ORD005182,04/12/2024,Customer_0703,Bihar,West,Furniture,Chair,Amit,5,64323.56,30,225132.46,66343.59
ORD005183,2025-12-16,Customer_1613,Rajasthan,East,Electronics,Tablet,Karan,12,59864.09,10,646532.17,77308.02
ORD005184,29-09-2025,Customer_0717,TamilNadu,East,Furniture,Chair,Rohit,9,45844.26,20,330078.67,36164.78
ORD005185,2025-11-28,Customer_1412,Rajasthan,North,Electronics,Mobile,Arjun,10,53664.38,20,429315.04,3555.12
ORD005186,12-08-2024,Customer_0961,Odisha,East,Electronics,Laptop,Amit,14,21706.34,10,273499.88,-152.24
